security_id,underlying_symbol_raw,effective_from,effective_to,lot_size,source_as_of_date,source_contract_file,source_sha256,evidence_status
SEC_5a29d7b7ad73dac7,PNB,2024-07-01,2026-08-12,8000,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_5b001ccc3b1692c6,TECHM,2024-07-01,2026-08-12,600,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_5ba44df37b39866c,BALRAMCHIN,2024-07-01,2024-10-30,1600,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_5d368991d8dca7c7,MPHASIS,2024-07-01,2026-08-12,275,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_5dcf6ef375288f52,MRF,2024-07-01,2025-05-28,5,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_5fec543d25e48d40,BHARATFORG,2024-07-01,2026-08-12,500,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_60e4dfe26374b6ef,BOSCHLTD,2024-07-01,2026-08-12,25,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_6130b52e34191356,ABBOTINDIA,2024-07-01,2025-02-25,20,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_613b996fe309e7b8,SAIL,2024-07-01,2025-06-25,4000,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_613b996fe309e7b8,SAIL,2025-04-24,2026-08-12,4700,2025-04-24,NSE_FO_contract_24042025.csv.gz,d5d15a4ba92b76a42ca5062762479e19c904802aa293618b287baf2217213975,OFFICIAL_DAILY_CONTRACT_FILE
SEC_617d27cbb137327c,IDEA,2024-07-01,2025-06-25,40000,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_617d27cbb137327c,IDEA,2025-04-24,2026-08-12,71475,2025-04-24,NSE_FO_contract_24042025.csv.gz,d5d15a4ba92b76a42ca5062762479e19c904802aa293618b287baf2217213975,OFFICIAL_DAILY_CONTRACT_FILE
SEC_61e2420a92c13bc2,RECLTD,2024-10-31,2025-06-25,1000,2024-10-31,NSE_FO_contract_31102024.csv.gz,1e900d0dbfd98cec9727a5d260781cf6e10eb8ae62942b405b6d33ae421cf7fe,OFFICIAL_DAILY_CONTRACT_FILE
SEC_61e2420a92c13bc2,RECLTD,2025-04-24,2025-12-29,1275,2025-04-24,NSE_FO_contract_24042025.csv.gz,d5d15a4ba92b76a42ca5062762479e19c904802aa293618b287baf2217213975,OFFICIAL_DAILY_CONTRACT_FILE
SEC_61e2420a92c13bc2,RECLTD,2025-10-28,2026-06-29,1400,2025-10-28,NSE_FO_contract_28102025.csv.gz,35279f961edc944bfaee7f67aeb838605ba1901e465a216d724f7106ffbfb4c0,OFFICIAL_DAILY_CONTRACT_FILE
SEC_61e2420a92c13bc2,RECLTD,2026-04-28,2026-08-12,1575,2026-04-28,NSE_FO_contract_28042026.csv.gz,d8c239b3ad29e90a35b89b83333e4767d16182d92d8bf161a4382260a69fa7f7,OFFICIAL_DAILY_CONTRACT_FILE
SEC_61e2420a92c13bc2,RECLTD,2024-07-01,2024-10-30,2000,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_63cbd375f7a3e39f,VEDL,2024-10-31,2026-08-12,1150,2024-10-31,NSE_FO_contract_31102024.csv.gz,1e900d0dbfd98cec9727a5d260781cf6e10eb8ae62942b405b6d33ae421cf7fe,OFFICIAL_DAILY_CONTRACT_FILE
SEC_63cbd375f7a3e39f,VEDL,2024-07-01,2024-10-30,2300,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_63f5927c8d848466,OIL,2024-11-28,2025-06-25,1075,2024-11-28,NSE_FO_contract_28112024.csv.gz,3cd76037fc337fc91858f75850f723f2f95df5a50eb1e33f56d8f0faa097ea1e,OFFICIAL_DAILY_CONTRACT_FILE
SEC_63f5927c8d848466,OIL,2025-04-24,2026-08-12,1400,2025-04-24,NSE_FO_contract_24042025.csv.gz,d5d15a4ba92b76a42ca5062762479e19c904802aa293618b287baf2217213975,OFFICIAL_DAILY_CONTRACT_FILE
SEC_64219415d2d5fb44,CHOLAFIN,2024-07-01,2026-08-12,625,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_698f21be32697062,ASHOKLEY,2024-10-31,2025-07-14,2500,2024-10-31,NSE_FO_contract_31102024.csv.gz,1e900d0dbfd98cec9727a5d260781cf6e10eb8ae62942b405b6d33ae421cf7fe,OFFICIAL_DAILY_CONTRACT_FILE
SEC_698f21be32697062,ASHOKLEY,2024-07-01,2026-08-12,5000,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_698f54726155d0cc,PFC,2024-07-01,2026-08-12,1300,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_69b8f1b81e3d333f,SHRIRAMFIN,2024-10-31,2025-01-08,150,2024-10-31,NSE_FO_contract_31102024.csv.gz,1e900d0dbfd98cec9727a5d260781cf6e10eb8ae62942b405b6d33ae421cf7fe,OFFICIAL_DAILY_CONTRACT_FILE
SEC_69b8f1b81e3d333f,SHRIRAMFIN,2024-07-01,2024-10-30,300,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_69b8f1b81e3d333f,SHRIRAMFIN,2025-01-09,2025-06-25,750,2025-01-09,NSE_FO_contract_09012025.csv.gz,46c58aa1429184a850366e79ec7e7fe968bb87f70335f7418301e395dcd6511c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_69b8f1b81e3d333f,SHRIRAMFIN,2025-04-24,2026-08-12,825,2025-04-24,NSE_FO_contract_24042025.csv.gz,d5d15a4ba92b76a42ca5062762479e19c904802aa293618b287baf2217213975,OFFICIAL_DAILY_CONTRACT_FILE
SEC_6a7a375994dee493,ADANIENSOL,2024-11-28,2025-06-25,625,2024-11-28,NSE_FO_contract_28112024.csv.gz,3cd76037fc337fc91858f75850f723f2f95df5a50eb1e33f56d8f0faa097ea1e,OFFICIAL_DAILY_CONTRACT_FILE
SEC_6a7a375994dee493,ADANIENSOL,2025-04-24,2026-08-12,675,2025-04-24,NSE_FO_contract_24042025.csv.gz,d5d15a4ba92b76a42ca5062762479e19c904802aa293618b287baf2217213975,OFFICIAL_DAILY_CONTRACT_FILE
SEC_6b46f24a1bf69e5d,ADANIGREEN,2024-11-28,2025-06-25,375,2024-11-28,NSE_FO_contract_28112024.csv.gz,3cd76037fc337fc91858f75850f723f2f95df5a50eb1e33f56d8f0faa097ea1e,OFFICIAL_DAILY_CONTRACT_FILE
SEC_6b46f24a1bf69e5d,ADANIGREEN,2025-04-24,2026-08-12,600,2025-04-24,NSE_FO_contract_24042025.csv.gz,d5d15a4ba92b76a42ca5062762479e19c904802aa293618b287baf2217213975,OFFICIAL_DAILY_CONTRACT_FILE
SEC_6c4dde5aa116c1b9,MAXHEALTH,2024-11-28,2026-08-12,525,2024-11-28,NSE_FO_contract_28112024.csv.gz,3cd76037fc337fc91858f75850f723f2f95df5a50eb1e33f56d8f0faa097ea1e,OFFICIAL_DAILY_CONTRACT_FILE
SEC_6cc4188d513239c6,INDHOTEL,2024-07-01,2026-08-12,1000,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_6d9f70e701c7bb71,CANFINHOME,2024-07-01,2025-02-25,975,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_6f504be876bc7860,BDL,2025-05-29,2025-12-29,325,2025-05-29,NSE_FO_contract_29052025.csv.gz,7f2761e73cbd0d9a692638f0135730bd7ec8df8736a346f901062558c35d18fd,OFFICIAL_DAILY_CONTRACT_FILE
SEC_6f504be876bc7860,BDL,2025-10-28,2026-06-29,350,2025-10-28,NSE_FO_contract_28102025.csv.gz,35279f961edc944bfaee7f67aeb838605ba1901e465a216d724f7106ffbfb4c0,OFFICIAL_DAILY_CONTRACT_FILE
SEC_6f504be876bc7860,BDL,2026-04-28,2026-08-12,425,2026-04-28,NSE_FO_contract_28042026.csv.gz,d8c239b3ad29e90a35b89b83333e4767d16182d92d8bf161a4382260a69fa7f7,OFFICIAL_DAILY_CONTRACT_FILE
SEC_717b663cea1e75c6,MANAPPURAM,2024-07-01,2026-08-12,3000,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_735d75a996a03de2,APOLLOTYRE,2024-07-01,2025-05-28,1700,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_739644953f7e2cf1,BAJAJHLDNG,2025-12-30,2026-06-29,50,2025-12-30,NSE_FO_contract_30122025.csv.gz,416b2340d3f91c273076fe5777b1ece6bf2486c4f31b1c76e4fb8a96d1aff283,OFFICIAL_DAILY_CONTRACT_FILE
SEC_739644953f7e2cf1,BAJAJHLDNG,2026-04-28,2026-08-12,75,2026-04-28,NSE_FO_contract_28042026.csv.gz,d8c239b3ad29e90a35b89b83333e4767d16182d92d8bf161a4382260a69fa7f7,OFFICIAL_DAILY_CONTRACT_FILE
SEC_756236f9dd05e59c,DMART,2024-11-28,2026-08-12,150,2024-11-28,NSE_FO_contract_28112024.csv.gz,3cd76037fc337fc91858f75850f723f2f95df5a50eb1e33f56d8f0faa097ea1e,OFFICIAL_DAILY_CONTRACT_FILE
SEC_75a0c807a815619d,GUJGASLTD,2024-07-01,2025-02-25,1250,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_75d187a581d27dd8,HINDZINC,2025-03-27,2026-08-12,1225,2025-03-27,NSE_FO_contract_27032025.csv.gz,c6e1c635e8c64b635c72c527dcd5c7f7a5394cd4f829174895071242ed3e0a39,OFFICIAL_DAILY_CONTRACT_FILE
SEC_765d245a0886d662,OFSS,2024-10-31,2025-06-25,50,2024-10-31,NSE_FO_contract_31102024.csv.gz,1e900d0dbfd98cec9727a5d260781cf6e10eb8ae62942b405b6d33ae421cf7fe,OFFICIAL_DAILY_CONTRACT_FILE
SEC_765d245a0886d662,OFSS,2025-04-24,2026-06-29,75,2025-04-24,NSE_FO_contract_24042025.csv.gz,d5d15a4ba92b76a42ca5062762479e19c904802aa293618b287baf2217213975,OFFICIAL_DAILY_CONTRACT_FILE
SEC_765d245a0886d662,OFSS,2024-07-01,2026-08-12,100,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_76a940d26f468620,TRENT,2024-10-31,2026-06-02,100,2024-10-31,NSE_FO_contract_31102024.csv.gz,1e900d0dbfd98cec9727a5d260781cf6e10eb8ae62942b405b6d33ae421cf7fe,OFFICIAL_DAILY_CONTRACT_FILE
SEC_76a940d26f468620,TRENT,2026-04-28,2026-06-29,150,2026-04-28,NSE_FO_contract_28042026.csv.gz,d8c239b3ad29e90a35b89b83333e4767d16182d92d8bf161a4382260a69fa7f7,OFFICIAL_DAILY_CONTRACT_FILE
SEC_76a940d26f468620,TRENT,2024-07-01,2024-10-30,200,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_76a940d26f468620,TRENT,2026-06-03,2026-08-12,225,2026-06-03,NSE_FO_contract_03062026.csv.gz,223dc5eaab0a4b559595a26877705c8785c8cdad4f1497a83c01c4090a7c18f3,OFFICIAL_DAILY_CONTRACT_FILE
SEC_78a6d1c5dd26d660,ABB,2024-07-01,2026-08-12,125,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_790f9b291c58cbc2,MGL,2024-07-01,2025-07-30,400,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_7a5f6e01dcdf4a2a,BAJAJ-AUTO,2024-07-01,2026-08-12,75,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_7c5846cf2b5b1b4f,WIPRO,2024-07-01,2024-11-29,1500,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_7c5846cf2b5b1b4f,WIPRO,2024-12-02,2026-08-12,3000,2024-12-02,NSE_FO_contract_02122024.csv.gz,b2e5517265e9da2d849eb67ec832c0ed289ffaf68d196fd9c0d1e2dd331c1cba,OFFICIAL_DAILY_CONTRACT_FILE
SEC_7d22cd61e815d461,TATATECH,2025-02-27,2025-06-25,700,2025-02-27,NSE_FO_contract_27022025.csv.gz,6608cf3335ac4dd94683dd74e1b56da076eaaf41099cbfe602ad49854f2e0a65,OFFICIAL_DAILY_CONTRACT_FILE
SEC_7d22cd61e815d461,TATATECH,2025-04-24,2026-04-27,800,2025-04-24,NSE_FO_contract_24042025.csv.gz,d5d15a4ba92b76a42ca5062762479e19c904802aa293618b287baf2217213975,OFFICIAL_DAILY_CONTRACT_FILE
SEC_7d5bfd174d62bdbb,RELIANCE,2024-07-01,2024-10-24,250,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_7d5bfd174d62bdbb,RELIANCE,2024-10-25,2026-08-12,500,2024-10-25,NSE_FO_contract_25102024.csv.gz,741f42e3d5718301d2e42b3da1fad95fa1322e7849d34972acca1d93b2407605,OFFICIAL_DAILY_CONTRACT_FILE
SEC_7e4b348aac743659,PATANJALI,2025-02-27,2025-09-09,300,2025-02-27,NSE_FO_contract_27022025.csv.gz,6608cf3335ac4dd94683dd74e1b56da076eaaf41099cbfe602ad49854f2e0a65,OFFICIAL_DAILY_CONTRACT_FILE
SEC_7e4b348aac743659,PATANJALI,2025-09-10,2026-06-29,900,2025-09-10,NSE_FO_contract_10092025.csv.gz,ad833206ce3483df65191cc8384da71e34f7882f59fef67092f26f2288078cf4,OFFICIAL_DAILY_CONTRACT_FILE
SEC_7e4b348aac743659,PATANJALI,2026-04-28,2026-08-12,1075,2026-04-28,NSE_FO_contract_28042026.csv.gz,d8c239b3ad29e90a35b89b83333e4767d16182d92d8bf161a4382260a69fa7f7,OFFICIAL_DAILY_CONTRACT_FILE
SEC_805481a52d884386,AMBUJACEM,2024-07-01,2025-06-25,900,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_805481a52d884386,AMBUJACEM,2025-04-24,2026-06-29,1050,2025-04-24,NSE_FO_contract_24042025.csv.gz,d5d15a4ba92b76a42ca5062762479e19c904802aa293618b287baf2217213975,OFFICIAL_DAILY_CONTRACT_FILE
SEC_805481a52d884386,AMBUJACEM,2026-04-28,2026-08-12,1200,2026-04-28,NSE_FO_contract_28042026.csv.gz,d8c239b3ad29e90a35b89b83333e4767d16182d92d8bf161a4382260a69fa7f7,OFFICIAL_DAILY_CONTRACT_FILE
SEC_8192737e01cdb58d,BSOFT,2024-07-01,2025-06-25,1000,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_8192737e01cdb58d,BSOFT,2025-04-24,2025-07-30,1300,2025-04-24,NSE_FO_contract_24042025.csv.gz,d5d15a4ba92b76a42ca5062762479e19c904802aa293618b287baf2217213975,OFFICIAL_DAILY_CONTRACT_FILE
SEC_824739ed9f9b0b4f,HAL,2024-10-31,2026-08-12,150,2024-10-31,NSE_FO_contract_31102024.csv.gz,1e900d0dbfd98cec9727a5d260781cf6e10eb8ae62942b405b6d33ae421cf7fe,OFFICIAL_DAILY_CONTRACT_FILE
SEC_824739ed9f9b0b4f,HAL,2024-07-01,2024-10-30,300,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_831b9ea6656ead96,HINDUNILVR,2024-07-01,2026-08-12,300,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_84207cb517edb1ae,MFSL,2025-10-28,2026-08-12,400,2025-10-28,NSE_FO_contract_28102025.csv.gz,35279f961edc944bfaee7f67aeb838605ba1901e465a216d724f7106ffbfb4c0,OFFICIAL_DAILY_CONTRACT_FILE
SEC_84207cb517edb1ae,MFSL,2024-07-01,2025-10-27,800,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_85557e61b1b404a4,BANKINDIA,2024-11-28,2025-06-25,4825,2024-11-28,NSE_FO_contract_28112024.csv.gz,3cd76037fc337fc91858f75850f723f2f95df5a50eb1e33f56d8f0faa097ea1e,OFFICIAL_DAILY_CONTRACT_FILE
SEC_85557e61b1b404a4,BANKINDIA,2025-04-24,2026-08-12,5200,2025-04-24,NSE_FO_contract_24042025.csv.gz,d5d15a4ba92b76a42ca5062762479e19c904802aa293618b287baf2217213975,OFFICIAL_DAILY_CONTRACT_FILE
SEC_85b64b1e67c22c75,BANDHANBNK,2024-07-01,2025-06-25,2800,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_85b64b1e67c22c75,BANDHANBNK,2025-04-24,2026-08-12,3600,2025-04-24,NSE_FO_contract_24042025.csv.gz,d5d15a4ba92b76a42ca5062762479e19c904802aa293618b287baf2217213975,OFFICIAL_DAILY_CONTRACT_FILE
SEC_86bada3234a0830d,GODREJCP,2024-07-01,2026-08-12,500,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_887f57b25cc5dce7,LICHSGFIN,2024-07-01,2026-08-12,1000,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_88dd6728b42700f1,MARUTI,2024-07-01,2026-08-12,50,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_893c25e228e59174,NTPC,2024-07-01,2026-08-12,1500,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_8c8fbe83d79e9dd1,SUNTV,2024-10-31,2025-02-25,750,2024-10-31,NSE_FO_contract_31102024.csv.gz,1e900d0dbfd98cec9727a5d260781cf6e10eb8ae62942b405b6d33ae421cf7fe,OFFICIAL_DAILY_CONTRACT_FILE
SEC_8c8fbe83d79e9dd1,SUNTV,2024-07-01,2024-10-30,1500,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_8c9319f2d2025698,VMM,2026-03-30,2026-08-12,4850,2026-03-30,NSE_FO_contract_30032026.csv.gz,6d1c57fb6c5187998aa02ba99ef42286d9f340477fbfd2da4125fcdb0a8a068a,OFFICIAL_DAILY_CONTRACT_FILE
SEC_8d670fe7b65edb15,TCS,2024-07-01,2026-06-29,175,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_8d670fe7b65edb15,TCS,2026-04-28,2026-08-12,225,2026-04-28,NSE_FO_contract_28042026.csv.gz,d8c239b3ad29e90a35b89b83333e4767d16182d92d8bf161a4382260a69fa7f7,OFFICIAL_DAILY_CONTRACT_FILE
SEC_8e1021ee8dc7b0b7,RBLBANK,2024-07-01,2025-06-25,2500,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_8e1021ee8dc7b0b7,RBLBANK,2025-04-24,2026-08-12,3175,2025-04-24,NSE_FO_contract_24042025.csv.gz,d5d15a4ba92b76a42ca5062762479e19c904802aa293618b287baf2217213975,OFFICIAL_DAILY_CONTRACT_FILE
SEC_8e926dac2a2a0b92,TATAPOWER,2024-07-01,2025-06-25,1350,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_8e926dac2a2a0b92,TATAPOWER,2025-04-24,2026-08-12,1450,2025-04-24,NSE_FO_contract_24042025.csv.gz,d5d15a4ba92b76a42ca5062762479e19c904802aa293618b287baf2217213975,OFFICIAL_DAILY_CONTRACT_FILE
SEC_90bd09ef14533b05,MOTHERSON,2024-10-31,2025-06-25,3550,2024-10-31,NSE_FO_contract_31102024.csv.gz,1e900d0dbfd98cec9727a5d260781cf6e10eb8ae62942b405b6d33ae421cf7fe,OFFICIAL_DAILY_CONTRACT_FILE
SEC_90bd09ef14533b05,MOTHERSON,2025-04-24,2025-07-16,4100,2025-04-24,NSE_FO_contract_24042025.csv.gz,d5d15a4ba92b76a42ca5062762479e19c904802aa293618b287baf2217213975,OFFICIAL_DAILY_CONTRACT_FILE
SEC_90bd09ef14533b05,MOTHERSON,2025-07-17,2026-08-12,6150,2025-07-17,NSE_FO_contract_17072025.csv.gz,1555a36d81fcc832662b18822645e377b512cbb37344c453de4f0306993ab40f,OFFICIAL_DAILY_CONTRACT_FILE
SEC_90bd09ef14533b05,MOTHERSON,2024-07-01,2024-10-30,7100,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_92a50bfb1a010489,MARICO,2024-07-01,2026-08-12,1200,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_931a478a40274287,INDIAMART,2024-07-01,2025-02-25,300,2024-07-01,NSE_FO_contract_01072024.csv.gz,d1d6d16bc4c362661ee1ea77c1bae938b18bea016697fafc2ee00c52a2c13a0c,OFFICIAL_DAILY_CONTRACT_FILE
SEC_9364df31adf171d3,MANKIND,2025-05-29,2026-06-29,225,2025-05-29,NSE_FO_contract_29052025.csv.gz,7f2761e73cbd0d9a692638f0135730bd7ec8df8736a346f901062558c35d18fd,OFFICIAL_DAILY_CONTRACT_FILE
SEC_9364df31adf171d3,MANKIND,2026-04-28,2026-08-12,250,2026-04-28,NSE_FO_contract_28042026.csv.gz,d8c239b3ad29e90a35b89b83333e4767d16182d92d8bf161a4382260a69fa7f7,OFFICIAL_DAILY_CONTRACT_FILE
SEC_95612967cd017688,CAMS,2024-11-28,2025-06-25,125,2024-11-28,NSE_FO_contract_28112024.csv.gz,3cd76037fc337fc91858f75850f723f2f95df5a50eb1e33f56d8f0faa097ea1e,OFFICIAL_DAILY_CONTRACT_FILE
SEC_95612967cd017688,CAMS,2025-04-24,2025-12-03,150,2025-04-24,NSE_FO_contract_24042025.csv.gz,d5d15a4ba92b76a42ca5062762479e19c904802aa293618b287baf2217213975,OFFICIAL_DAILY_CONTRACT_FILE
SEC_95612967cd017688,CAMS,2025-12-04,2026-06-29,750,2025-12-04,NSE_FO_contract_04122025.csv.gz,14d5f0ca2858dfaf37c15817ae8e9b930603b59a43f909f11f9c8c80e5f731a2,OFFICIAL_DAILY_CONTRACT_FILE
SEC_95612967cd017688,CAMS,2026-04-28,2026-08-12,825,2026-04-28,NSE_FO_contract_28042026.csv.gz,d8c239b3ad29e90a35b89b83333e4767d16182d92d8bf161a4382260a69fa7f7,OFFICIAL_DAILY_CONTRACT_FILE
